essay_id,total_words,distinct_word_count,filtered_word_count,avg_sentence_size,avg_word_size,total_sentences,long_words,short_words,noun_count,adjective_count,pronoun_count,verb_count,conjunction_count,adverb_count,determiner_count,proper_noun_count,numeral_count,interjection_count,dot_count,comma_occurrences,question_marks,exclamations,colon_occurrences,semicolon_occurrences,bracket_pairs,dash_count,triple_dots
174,349.0,214.0,186.0,14.541666666666666,4.300859598853868,24.0,61.0,146.0,84,20,29,82,16,18,31,5,0,0,23,3,0,1,0,0,0,0,0
175,330.0,195.0,164.0,15.0,4.681818181818182,22.0,74.0,128.0,63,29,23,64,16,15,34,30,2,0,21,11,0,0,0,0,0,0,0
176,381.0,229.0,201.0,16.565217391304348,4.595800524934384,23.0,75.0,140.0,87,27,31,91,13,25,40,8,0,0,22,17,0,0,0,0,0,0,0
177,326.0,182.0,148.0,13.583333333333334,3.9478527607361964,24.0,50.0,165.0,69,17,26,63,17,14,37,9,1,0,23,11,0,0,0,0,0,0,0
178,268.0,165.0,160.0,13.4,5.007462686567164,20.0,54.0,74.0,79,16,20,43,5,13,27,35,0,0,19,11,1,0,0,0,0,0,0
179,275.0,164.0,152.0,11.458333333333334,4.905454545454545,24.0,78.0,113.0,69,26,18,53,11,7,23,14,0,0,23,12,0,0,0,0,0,5,0
180,439.0,214.0,222.0,14.633333333333333,4.302961275626424,30.0,70.0,196.0,81,43,45,86,25,23,26,34,1,0,29,19,1,0,0,0,0,0,0
181,442.0,255.0,253.0,14.733333333333333,5.085972850678733,30.0,142.0,153.0,121,31,32,81,15,24,25,29,0,0,29,31,1,0,0,1,1,7,0
182,293.0,135.0,149.0,15.421052631578947,4.378839590443686,19.0,49.0,115.0,71,16,25,69,17,9,26,3,0,0,18,7,0,0,0,0,0,0,0
183,393.0,211.0,205.0,15.115384615384615,4.765903307888041,26.0,93.0,131.0,88,31,28,81,14,23,30,15,1,0,25,24,1,0,0,0,0,0,0
184,387.0,150.0,168.0,22.764705882352942,4.007751937984496,17.0,42.0,159.0,63,18,63,93,13,20,38,18,0,0,16,2,0,0,0,0,0,0,0
185,466.0,194.0,219.0,16.06896551724138,4.233905579399142,29.0,73.0,216.0,100,17,69,112,13,16,29,10,2,0,28,8,0,0,0,0,0,0,0
186,335.0,152.0,163.0,14.565217391304348,4.519402985074627,23.0,74.0,138.0,82,25,28,77,13,14,23,9,1,0,22,8,0,0,0,0,0,0,0
187,111.0,69.0,53.0,37.0,4.252252252252252,3.0,13.0,40.0,29,7,12,23,9,3,4,1,0,0,2,1,1,0,0,0,0,0,0
188,411.0,200.0,204.0,17.869565217391305,4.338199513381995,23.0,68.0,160.0,91,23,46,86,19,24,37,9,3,0,22,1,1,0,0,0,0,0,0
189,126.0,89.0,76.0,7.411764705882353,5.031746031746032,17.0,31.0,51.0,33,4,8,33,3,4,12,8,0,0,16,2,3,1,0,0,0,1,0
190,319.0,201.0,182.0,14.5,4.843260188087775,22.0,78.0,106.0,72,31,26,67,13,21,36,11,0,0,21,22,2,0,0,0,0,0,0
191,244.0,129.0,119.0,14.352941176470589,4.704918032786885,17.0,54.0,89.0,41,12,34,54,17,25,11,4,0,0,16,7,0,0,0,1,0,2,0
192,488.0,231.0,272.0,13.942857142857143,4.698770491803279,35.0,104.0,161.0,126,35,37,96,14,25,41,19,3,0,34,23,5,1,0,0,0,1,0
193,399.0,206.0,205.0,13.758620689655173,4.513784461152882,29.0,90.0,179.0,94,27,33,64,11,31,49,10,3,0,28,6,1,0,0,0,0,3,0
194,521.0,281.0,278.0,17.366666666666667,4.637236084452975,30.0,111.0,201.0,126,39,43,97,24,28,40,22,3,0,29,29,5,0,0,0,0,1,0
195,123.0,95.0,66.0,12.3,4.626016260162602,10.0,24.0,45.0,22,11,9,26,5,7,6,11,0,0,9,6,1,0,0,0,0,0,0
196,382.0,167.0,182.0,13.642857142857142,4.026178010471204,28.0,57.0,186.0,92,22,23,80,14,16,48,9,1,0,27,5,0,1,0,0,0,0,0
197,521.0,245.0,236.0,19.296296296296298,4.176583493282149,27.0,69.0,230.0,96,21,66,104,19,21,57,32,7,0,26,16,0,0,1,0,0,0,0
198,422.0,227.0,222.0,18.347826086956523,4.829383886255924,23.0,112.0,162.0,91,34,27,80,14,24,45,25,2,0,22,19,0,1,1,1,0,4,0
199,738.0,351.0,402.0,20.5,4.71409214092141,36.0,143.0,289.0,167,52,64,155,36,47,69,78,4,3,35,45,3,1,0,0,1,0,0
200,361.0,168.0,196.0,12.892857142857142,4.653739612188366,28.0,75.0,131.0,78,24,33,83,11,26,16,27,3,1,27,3,0,0,0,0,0,0,0
201,395.0,230.0,207.0,13.166666666666666,4.713924050632912,30.0,87.0,160.0,85,40,36,82,23,26,20,15,2,0,29,7,0,0,3,0,1,1,1
202,376.0,199.0,188.0,13.428571428571429,4.574468085106383,28.0,65.0,126.0,80,30,42,71,20,22,25,3,0,0,27,8,0,1,0,0,0,0,0
203,497.0,207.0,226.0,18.40740740740741,4.150905432595573,27.0,68.0,224.0,82,23,56,103,33,47,43,5,2,0,26,3,0,0,0,0,0,0,0
204,368.0,196.0,188.0,14.72,4.649456521739131,25.0,81.0,136.0,83,16,39,87,11,20,30,19,2,0,24,12,7,2,0,0,0,0,0
205,560.0,347.0,310.0,16.0,4.728571428571429,35.0,141.0,187.0,108,46,51,116,17,49,45,48,3,1,34,30,13,0,0,0,0,0,0
206,363.0,211.0,197.0,13.961538461538462,4.8347107438016526,26.0,92.0,133.0,86,27,35,75,10,14,26,19,2,0,25,24,1,0,0,1,0,2,0
207,280.0,159.0,150.0,11.666666666666666,4.6571428571428575,24.0,53.0,99.0,63,17,19,67,12,21,24,7,1,1,23,5,2,0,0,0,0,0,0
208,150.0,79.0,81.0,15.0,5.08,10.0,43.0,43.0,45,11,10,25,4,5,14,2,2,0,9,8,1,0,0,0,0,0,0
209,165.0,100.0,88.0,18.333333333333332,4.212121212121212,9.0,24.0,75.0,33,15,13,37,7,7,14,6,0,0,8,2,0,0,0,0,0,1,0
210,377.0,209.0,207.0,15.708333333333334,4.8063660477453585,24.0,98.0,144.0,93,38,31,78,16,19,21,4,0,1,23,15,1,3,0,0,0,6,0
211,190.0,108.0,78.0,15.833333333333334,4.078947368421052,12.0,28.0,90.0,36,14,17,35,12,14,22,3,1,0,11,1,0,1,0,0,0,0,0
212,269.0,136.0,124.0,12.80952380952381,4.063197026022305,21.0,31.0,122.0,67,18,25,59,19,11,22,5,2,0,20,5,0,0,0,0,0,0,0
213,315.0,137.0,129.0,15.0,3.86984126984127,21.0,28.0,159.0,56,13,36,80,16,18,28,2,0,0,20,8,0,0,0,0,0,2,0
214,305.0,188.0,165.0,21.785714285714285,4.839344262295082,14.0,69.0,111.0,83,14,25,54,18,14,20,28,1,1,13,9,1,0,0,1,0,0,0
215,553.0,281.0,332.0,17.838709677419356,5.106690777576854,31.0,144.0,183.0,144,52,26,100,21,31,46,69,2,0,30,15,1,0,0,0,0,0,0
216,400.0,200.0,186.0,19.047619047619047,4.275,21.0,76.0,173.0,81,20,57,84,9,19,36,8,0,0,20,8,0,0,0,0,0,4,0
217,524.0,285.0,274.0,14.555555555555555,4.49236641221374,36.0,113.0,218.0,84,30,73,120,20,40,35,44,2,0,35,45,4,1,0,0,0,4,0
218,340.0,195.0,181.0,13.6,4.226470588235294,25.0,49.0,147.0,76,22,30,55,24,18,30,21,0,1,24,3,2,0,0,0,0,0,0
219,387.0,210.0,213.0,20.36842105263158,4.537467700258398,19.0,69.0,148.0,87,22,42,74,16,39,24,27,3,0,18,10,2,3,0,0,0,0,0
220,431.0,274.0,251.0,11.051282051282051,4.921113689095128,39.0,108.0,147.0,98,45,31,96,10,21,30,52,1,1,38,17,0,3,0,0,0,0,0
221,206.0,130.0,116.0,11.444444444444445,4.635922330097087,18.0,36.0,70.0,48,17,23,36,9,16,8,7,0,0,17,6,0,1,0,0,0,0,0
222,437.0,249.0,242.0,15.068965517241379,5.016018306636155,29.0,125.0,151.0,111,33,16,88,16,17,43,64,6,0,28,23,0,0,0,0,1,0,0
223,426.0,209.0,229.0,26.625,4.366197183098592,16.0,70.0,189.0,112,23,41,76,25,17,30,21,0,0,15,21,0,3,1,0,1,0,1
224,341.0,171.0,198.0,16.238095238095237,4.551319648093842,21.0,60.0,126.0,86,25,22,67,10,27,28,23,4,0,20,4,0,0,0,0,0,1,0
225,531.0,288.0,270.0,10.83673469387755,4.459510357815443,49.0,99.0,212.0,102,34,74,112,18,39,48,20,1,0,48,19,0,3,0,0,0,0,2
226,248.0,135.0,136.0,13.777777777777779,4.701612903225806,18.0,47.0,90.0,60,13,36,48,7,12,14,16,1,0,17,9,2,0,0,0,0,0,0
227,362.0,183.0,203.0,12.928571428571429,4.662983425414365,28.0,71.0,124.0,90,23,30,82,10,17,27,24,1,0,27,9,0,0,0,0,0,1,0
228,299.0,150.0,166.0,27.181818181818183,4.632107023411371,11.0,69.0,104.0,64,23,26,58,6,12,26,44,0,0,10,24,0,0,0,0,0,0,0
229,275.0,166.0,145.0,13.75,4.276363636363636,20.0,35.0,104.0,52,21,24,66,7,25,25,6,3,0,19,4,1,4,0,1,0,2,0
230,453.0,220.0,236.0,16.77777777777778,4.410596026490066,27.0,88.0,181.0,98,23,40,94,16,30,48,22,2,0,26,15,5,0,0,0,0,0,0
231,274.0,165.0,147.0,11.416666666666666,4.645985401459854,24.0,54.0,100.0,62,19,23,58,13,23,21,14,1,0,23,6,0,0,0,0,0,0,0
232,534.0,314.0,280.0,15.705882352941176,4.825842696629214,34.0,140.0,202.0,119,45,43,105,21,41,46,30,3,0,33,42,4,0,0,0,0,5,0
233,193.0,137.0,120.0,14.846153846153847,4.974093264248705,13.0,50.0,69.0,61,22,15,28,12,7,13,3,1,0,12,6,0,0,1,0,0,1,0
234,407.0,192.0,202.0,12.71875,4.486486486486487,32.0,80.0,171.0,91,30,41,77,15,19,36,11,2,0,31,12,0,1,0,0,0,0,0
235,298.0,155.0,152.0,14.9,4.295302013422819,20.0,55.0,140.0,70,20,41,56,8,18,12,1,6,0,19,10,0,0,0,0,0,0,0
236,201.0,119.0,99.0,18.272727272727273,3.9303482587064678,11.0,20.0,95.0,37,14,20,47,14,8,16,7,1,0,10,4,0,0,0,0,0,1,0
237,316.0,177.0,160.0,15.8,4.610759493670886,20.0,63.0,127.0,68,14,38,70,9,18,25,17,3,1,19,7,0,0,1,0,1,1,0
238,321.0,171.0,167.0,22.928571428571427,4.345794392523365,14.0,57.0,134.0,66,31,24,57,12,29,25,2,0,0,13,3,0,0,0,0,0,2,0
239,438.0,164.0,221.0,19.90909090909091,4.595890410958904,22.0,93.0,157.0,94,26,44,93,10,49,32,0,1,0,21,9,0,0,0,0,0,0,0
240,254.0,169.0,143.0,12.095238095238095,4.649606299212598,21.0,55.0,103.0,71,11,41,49,8,11,11,21,1,1,20,15,0,0,0,2,0,0,0
241,246.0,142.0,129.0,18.923076923076923,4.642276422764228,13.0,40.0,83.0,52,13,16,49,22,14,20,25,1,0,12,6,0,0,0,0,0,0,0
242,431.0,222.0,213.0,17.24,4.531322505800464,25.0,85.0,176.0,98,16,38,91,16,17,42,31,0,1,24,23,2,4,0,0,0,0,0
243,632.0,250.0,286.0,18.58823529411765,3.9651898734177213,34.0,74.0,301.0,126,24,70,134,19,30,62,8,0,0,33,18,1,0,0,1,0,1,0
244,352.0,170.0,165.0,23.466666666666665,3.9886363636363638,15.0,44.0,160.0,67,29,35,76,14,12,26,5,1,0,14,5,0,0,0,0,0,0,0
245,167.0,93.0,79.0,20.875,4.2155688622754495,8.0,30.0,82.0,34,6,20,36,9,7,13,0,0,0,7,0,0,0,0,0,0,0,0
246,647.0,320.0,331.0,17.026315789473685,4.568778979907265,38.0,126.0,261.0,138,40,56,135,24,39,51,16,2,0,37,25,4,3,0,0,0,4,0
247,404.0,220.0,209.0,20.2,4.547029702970297,20.0,88.0,164.0,86,31,38,82,25,24,32,19,3,0,19,33,1,8,0,0,0,1,0
248,484.0,215.0,238.0,11.804878048780488,4.196280991735537,41.0,74.0,224.0,94,37,57,102,25,28,38,16,0,0,40,9,0,2,0,0,0,0,0
249,336.0,170.0,201.0,14.0,4.836309523809524,24.0,81.0,103.0,83,28,22,56,4,16,28,48,1,0,23,19,0,0,0,0,0,0,0
250,309.0,183.0,170.0,15.45,4.6957928802588995,20.0,69.0,110.0,68,24,18,59,15,25,22,19,1,0,19,17,5,0,0,0,0,0,0
251,556.0,266.0,283.0,19.857142857142858,4.338129496402877,28.0,96.0,236.0,108,33,55,118,21,39,44,9,0,0,27,25,0,0,1,0,0,1,0
252,408.0,194.0,209.0,16.32,4.465686274509804,25.0,68.0,154.0,94,23,31,75,18,28,38,10,0,0,24,5,2,0,0,0,0,5,0
253,221.0,127.0,118.0,17.0,4.447963800904978,13.0,43.0,91.0,42,21,28,46,8,16,10,10,0,0,12,2,2,0,0,0,0,2,0
254,574.0,281.0,274.0,16.4,4.2160278745644595,35.0,93.0,251.0,116,25,83,117,15,43,51,31,1,0,34,16,0,0,0,0,0,0,0
255,328.0,183.0,159.0,13.12,4.240853658536586,25.0,55.0,145.0,75,12,45,68,16,25,23,4,0,0,24,13,0,0,0,0,0,0,0
256,283.0,168.0,146.0,17.6875,4.480565371024735,16.0,52.0,101.0,59,19,29,51,14,12,27,20,1,0,15,11,0,0,0,0,0,0,0
257,429.0,177.0,207.0,20.428571428571427,4.2890442890442895,21.0,70.0,186.0,92,31,36,96,17,12,52,20,2,0,20,4,0,0,0,0,0,0,0
258,524.0,242.0,246.0,19.40740740740741,4.622137404580153,27.0,113.0,204.0,106,36,49,104,16,41,49,12,2,0,26,20,0,0,0,0,0,1,0
259,430.0,246.0,219.0,16.53846153846154,4.5488372093023255,26.0,92.0,183.0,91,22,38,96,12,27,47,9,3,0,25,29,1,1,0,0,0,1,0
260,310.0,173.0,161.0,10.333333333333334,4.412903225806452,30.0,54.0,129.0,66,21,30,71,6,23,29,3,4,0,29,1,0,2,0,0,0,0,0
261,444.0,218.0,238.0,17.076923076923077,4.531531531531532,26.0,91.0,172.0,107,25,43,102,19,19,35,8,4,0,25,27,5,0,0,0,0,0,0
262,293.0,143.0,120.0,24.416666666666668,4.051194539249146,12.0,37.0,124.0,51,15,28,72,10,18,30,8,0,0,11,3,1,0,0,0,0,0,0
263,526.0,280.0,290.0,17.533333333333335,4.692015209125476,30.0,110.0,187.0,147,36,26,102,28,19,41,25,7,0,29,16,1,0,0,0,0,1,0
264,369.0,183.0,178.0,20.5,4.693766937669377,18.0,74.0,143.0,74,26,44,75,16,21,31,27,0,0,17,6,1,1,0,0,0,1,0
265,399.0,257.0,202.0,12.46875,4.598997493734336,32.0,87.0,159.0,79,30,35,74,10,20,40,45,2,0,31,20,4,1,0,0,0,3,0
266,396.0,216.0,202.0,19.8,5.03030303030303,20.0,110.0,146.0,85,27,30,76,16,23,36,35,0,0,19,43,4,3,0,0,0,0,0
267,450.0,259.0,252.0,25.0,4.9911111111111115,18.0,122.0,157.0,110,29,19,97,22,31,38,40,5,0,17,24,1,5,0,1,0,0,0
268,263.0,154.0,129.0,17.533333333333335,4.688212927756654,15.0,56.0,102.0,50,16,35,61,9,16,22,6,0,0,14,7,2,1,0,0,0,2,0
269,402.0,224.0,201.0,25.125,4.390547263681592,16.0,79.0,167.0,90,16,30,91,20,25,29,18,0,2,15,18,1,5,0,0,0,0,0
270,390.0,177.0,201.0,14.444444444444445,4.17948717948718,27.0,42.0,164.0,74,26,47,98,11,18,14,4,3,0,26,12,0,0,0,0,0,0,0
271,322.0,171.0,155.0,15.333333333333334,4.232919254658385,21.0,58.0,152.0,52,9,51,66,18,22,25,9,0,0,20,13,0,0,0,2,0,0,0
272,512.0,283.0,282.0,20.48,4.654296875,25.0,110.0,189.0,117,44,70,109,23,29,34,30,1,0,24,42,6,9,0,0,0,4,0
273,295.0,157.0,163.0,24.583333333333332,4.522033898305085,12.0,49.0,111.0,63,29,16,57,15,21,17,37,1,0,11,1,0,0,0,0,0,0,0
274,386.0,209.0,209.0,16.782608695652176,4.619170984455959,23.0,76.0,163.0,73,24,52,71,14,31,30,42,1,1,22,13,2,4,0,0,0,2,0
275,392.0,214.0,228.0,14.518518518518519,4.948979591836735,27.0,102.0,116.0,104,34,21,71,20,27,29,18,2,1,26,21,1,0,0,0,0,3,0
276,264.0,141.0,129.0,14.666666666666666,4.450757575757576,18.0,56.0,97.0,59,15,25,58,13,13,14,7,0,0,17,3,0,0,0,0,0,0,0
277,419.0,232.0,223.0,18.217391304347824,4.4892601431980905,23.0,78.0,167.0,91,27,42,71,27,26,27,22,3,0,22,22,1,2,0,0,0,1,0
278,301.0,175.0,164.0,13.681818181818182,4.8006644518272426,22.0,76.0,113.0,66,22,36,63,12,17,17,5,1,0,21,12,0,1,0,0,0,3,0
279,435.0,228.0,237.0,14.03225806451613,4.820689655172414,31.0,109.0,168.0,116,30,25,81,14,15,47,11,2,0,30,16,3,1,0,0,0,4,0
280,398.0,216.0,223.0,12.4375,4.5954773869346734,32.0,87.0,145.0,93,33,38,69,17,33,31,39,0,0,31,9,0,3,0,0,0,4,0
281,222.0,112.0,114.0,14.8,4.599099099099099,15.0,53.0,91.0,48,16,25,38,10,13,15,20,0,0,14,6,1,1,0,0,0,0,0
282,313.0,176.0,165.0,19.5625,4.824281150159744,16.0,79.0,108.0,75,18,32,53,17,14,21,22,0,0,15,11,1,4,0,0,0,0,0
283,223.0,130.0,103.0,18.583333333333332,3.991031390134529,12.0,27.0,104.0,38,8,28,55,6,12,14,6,1,0,11,3,0,0,0,0,0,1,0
284,306.0,151.0,153.0,19.125,4.258169934640523,16.0,55.0,130.0,69,21,37,63,9,13,24,5,1,0,15,8,0,0,0,0,0,0,0
285,550.0,306.0,276.0,19.642857142857142,4.336363636363636,28.0,108.0,231.0,108,31,62,103,20,48,48,23,3,0,27,25,0,2,0,0,0,0,0
286,63.0,52.0,37.0,12.6,4.4603174603174605,5.0,13.0,25.0,18,2,5,11,0,2,6,6,0,0,4,2,1,0,0,0,0,1,0
287,550.0,294.0,307.0,18.333333333333332,4.7709090909090905,30.0,121.0,220.0,103,37,61,119,20,34,46,72,1,0,29,19,1,3,0,0,0,5,0
288,343.0,172.0,160.0,12.703703703703704,4.440233236151603,27.0,60.0,142.0,76,16,41,69,9,31,39,3,1,0,26,8,0,0,0,0,0,0,0
289,400.0,220.0,202.0,21.05263157894737,4.6,19.0,91.0,167.0,94,29,21,85,21,22,45,10,1,0,18,21,2,1,0,1,0,3,0
290,537.0,294.0,279.0,17.9,4.811918063314711,30.0,131.0,175.0,124,46,37,106,16,50,46,9,4,0,29,28,1,0,0,0,0,0,0
291,437.0,251.0,234.0,13.242424242424242,4.892448512585812,33.0,114.0,153.0,111,33,27,89,11,21,43,14,2,0,32,29,3,3,0,0,0,3,2
292,523.0,288.0,296.0,13.763157894736842,4.682600382409178,38.0,123.0,210.0,137,28,32,102,25,22,49,25,7,0,37,19,0,1,0,1,1,3,0
293,227.0,118.0,111.0,11.947368421052632,4.669603524229075,19.0,54.0,87.0,48,22,26,44,11,11,15,11,2,0,18,4,0,0,0,0,0,2,0
294,464.0,210.0,228.0,17.185185185185187,4.303879310344827,27.0,68.0,192.0,99,25,49,95,22,24,42,28,0,0,26,5,0,0,0,0,0,0,0
295,354.0,189.0,197.0,13.615384615384615,4.666666666666667,26.0,71.0,120.0,84,20,32,68,21,17,22,6,0,0,25,20,0,0,0,1,0,0,0
296,506.0,193.0,236.0,21.083333333333332,4.199604743083004,24.0,90.0,238.0,104,29,78,110,38,18,31,16,4,0,23,6,0,0,0,0,0,0,0
297,472.0,235.0,250.0,15.733333333333333,4.682203389830509,30.0,112.0,176.0,116,35,45,83,13,19,41,8,1,0,29,25,0,0,0,0,0,1,0
298,377.0,149.0,179.0,13.962962962962964,4.480106100795756,27.0,63.0,154.0,82,31,38,71,16,16,30,6,1,0,26,8,0,0,0,0,0,3,0
299,330.0,145.0,159.0,15.714285714285714,4.36969696969697,21.0,59.0,140.0,74,28,29,70,8,17,25,8,2,1,20,12,1,0,0,0,0,0,0
300,486.0,284.0,272.0,13.5,4.6646090534979425,36.0,101.0,177.0,105,35,47,109,13,34,47,53,3,0,35,26,4,0,0,0,0,0,0
301,355.0,216.0,201.0,12.241379310344827,4.701408450704226,29.0,70.0,133.0,77,19,24,80,17,17,22,54,4,1,28,20,1,0,0,0,0,0,0
302,573.0,282.0,310.0,12.456521739130435,4.958115183246074,46.0,159.0,223.0,147,45,44,104,19,24,56,27,3,1,45,27,2,1,1,0,0,0,0
303,442.0,249.0,239.0,17.68,4.527149321266968,25.0,81.0,177.0,95,36,43,93,22,33,40,15,1,0,24,27,0,4,0,3,0,1,0
304,529.0,227.0,274.0,22.041666666666668,4.506616257088847,24.0,97.0,203.0,110,32,55,105,24,29,35,55,0,0,23,3,3,0,0,0,1,0,0
305,482.0,218.0,222.0,16.620689655172413,4.375518672199171,29.0,90.0,212.0,93,29,55,87,23,25,42,40,3,0,28,31,1,0,0,0,0,0,0
306,450.0,222.0,225.0,15.517241379310345,4.466666666666667,29.0,85.0,184.0,86,21,71,103,19,17,30,11,1,0,28,17,3,0,0,0,0,2,0
307,335.0,203.0,178.0,14.565217391304348,4.6537313432835825,23.0,65.0,108.0,71,18,27,76,14,30,34,5,2,0,22,10,3,2,0,1,0,0,0
308,127.0,65.0,52.0,42.333333333333336,3.905511811023622,3.0,14.0,59.0,22,3,15,33,5,8,10,2,0,0,2,3,0,0,0,0,0,0,0
309,398.0,215.0,200.0,26.533333333333335,4.469849246231155,15.0,66.0,145.0,87,24,32,85,14,25,34,27,1,0,14,3,3,3,0,0,0,0,0
310,365.0,185.0,196.0,19.210526315789473,5.082191780821918,19.0,91.0,154.0,82,27,11,65,19,23,46,42,2,0,18,10,0,0,0,0,2,0,0
311,353.0,172.0,166.0,12.607142857142858,4.325779036827195,28.0,64.0,161.0,76,13,45,63,11,22,27,16,0,0,27,16,0,0,0,0,0,0,0
312,233.0,113.0,114.0,11.65,4.244635193133047,20.0,37.0,112.0,46,25,41,54,4,8,10,13,0,0,19,5,1,0,0,0,0,0,0
314,360.0,212.0,190.0,22.5,4.594444444444444,16.0,72.0,130.0,88,18,27,75,8,23,30,7,0,0,15,7,2,5,0,0,0,0,0
315,418.0,240.0,218.0,17.416666666666668,4.875598086124402,24.0,99.0,158.0,108,44,20,72,19,22,38,12,0,0,23,26,0,0,1,0,1,1,0
316,537.0,267.0,292.0,16.78125,4.8640595903165735,32.0,124.0,178.0,131,43,28,104,21,22,62,17,1,0,31,44,0,0,0,0,0,1,0
317,494.0,239.0,280.0,14.529411764705882,4.8582995951417,34.0,134.0,194.0,122,34,38,112,17,22,36,18,2,0,33,16,0,0,0,0,0,8,0
318,397.0,180.0,216.0,19.85,4.506297229219143,20.0,74.0,136.0,92,26,31,81,15,30,28,13,0,0,19,6,1,0,0,0,0,0,0
319,368.0,213.0,202.0,13.142857142857142,4.9021739130434785,28.0,102.0,140.0,77,24,37,73,8,30,35,35,0,0,27,26,2,1,0,0,0,1,0
320,323.0,189.0,172.0,24.846153846153847,4.340557275541796,13.0,56.0,129.0,86,25,28,63,14,14,23,7,2,0,12,11,0,0,0,0,0,1,0
321,532.0,291.0,288.0,18.344827586206897,4.652255639097745,29.0,117.0,194.0,122,51,43,114,19,18,46,55,4,0,28,21,0,3,0,0,0,0,0
322,321.0,165.0,163.0,22.928571428571427,4.482866043613707,14.0,58.0,120.0,69,11,28,76,12,15,35,11,0,0,13,9,1,3,0,0,0,0,0
323,413.0,202.0,201.0,17.208333333333332,4.324455205811138,24.0,64.0,162.0,78,26,48,93,13,20,37,12,4,0,23,3,1,3,0,0,0,0,0
324,329.0,170.0,182.0,15.666666666666666,4.601823708206687,21.0,72.0,122.0,83,16,29,68,10,21,30,4,2,0,20,14,0,0,0,0,0,2,0
325,393.0,207.0,193.0,23.11764705882353,4.343511450381679,17.0,79.0,172.0,77,32,40,76,14,44,24,5,5,2,16,31,3,0,0,0,0,0,0
326,652.0,337.0,366.0,15.523809523809524,5.035276073619632,42.0,192.0,238.0,158,53,32,120,27,38,70,43,5,0,41,36,0,0,0,0,0,0,0
327,400.0,162.0,181.0,14.285714285714286,4.025,28.0,43.0,177.0,76,24,39,83,15,28,39,10,0,0,27,5,0,0,0,0,0,1,0
328,343.0,190.0,165.0,11.064516129032258,4.341107871720117,31.0,53.0,137.0,79,17,41,79,8,15,30,7,0,0,30,1,0,0,0,0,0,0,0
329,347.0,143.0,151.0,18.263157894736842,4.057636887608069,19.0,50.0,165.0,65,22,44,80,12,15,21,2,2,0,18,5,0,0,0,0,0,0,0
330,642.0,290.0,332.0,17.833333333333332,4.848909657320872,36.0,150.0,231.0,142,39,46,140,24,26,64,82,1,0,35,23,3,0,0,0,0,0,0
331,468.0,270.0,232.0,15.6,4.5576923076923075,30.0,99.0,198.0,98,32,49,98,21,29,41,8,2,0,29,33,1,5,1,0,0,0,0
332,286.0,186.0,153.0,13.619047619047619,4.559440559440559,21.0,57.0,103.0,67,15,21,63,8,18,31,26,1,0,20,4,0,0,0,0,0,0,0
333,378.0,199.0,200.0,13.5,4.711640211640212,28.0,81.0,125.0,87,27,57,82,19,30,25,29,0,0,27,19,3,2,0,1,0,2,0
334,706.0,302.0,340.0,15.347826086956522,4.277620396600566,46.0,134.0,338.0,154,34,82,149,21,42,60,34,1,0,45,3,0,0,1,0,0,1,0
335,345.0,190.0,164.0,20.294117647058822,4.3652173913043475,17.0,67.0,164.0,63,24,30,78,20,23,16,31,1,0,16,11,0,0,0,0,0,2,0
336,529.0,304.0,276.0,15.558823529411764,4.7164461247637055,34.0,120.0,178.0,120,36,49,99,21,31,46,18,7,0,33,20,1,2,1,3,0,0,0
337,281.0,192.0,168.0,11.24,5.185053380782918,25.0,86.0,104.0,76,31,17,51,14,20,15,22,0,0,24,17,1,0,0,0,0,2,0
338,215.0,112.0,99.0,21.5,4.2,10.0,37.0,89.0,40,5,18,51,12,11,20,15,0,0,9,2,0,0,0,0,0,0,0
339,527.0,270.0,286.0,22.91304347826087,4.637571157495256,23.0,109.0,196.0,115,32,35,111,24,25,46,47,4,0,22,19,2,0,0,1,0,0,0
340,348.0,203.0,193.0,12.428571428571429,4.954022988505747,28.0,89.0,120.0,86,34,29,71,15,26,24,11,1,1,27,17,1,1,0,0,0,2,0
341,277.0,145.0,133.0,18.466666666666665,4.4296028880866425,15.0,58.0,117.0,67,18,21,55,13,15,29,4,2,0,14,10,1,0,0,0,0,3,0
342,456.0,229.0,255.0,16.285714285714285,4.68859649122807,28.0,107.0,178.0,132,24,29,81,15,20,51,18,2,0,27,20,1,0,2,0,1,0,0
343,360.0,195.0,192.0,13.846153846153847,4.658333333333333,26.0,87.0,131.0,87,26,23,88,13,19,30,20,1,0,25,11,1,2,0,1,0,2,0
345,426.0,243.0,226.0,23.666666666666668,4.406103286384977,18.0,80.0,183.0,105,25,42,83,26,20,33,26,6,0,17,19,0,0,0,0,0,1,0
346,680.0,320.0,360.0,24.285714285714285,4.648529411764706,28.0,147.0,253.0,144,54,61,135,38,42,50,54,1,0,27,45,5,0,0,0,1,3,0
347,259.0,142.0,121.0,19.923076923076923,4.054054054054054,13.0,36.0,113.0,44,22,35,62,9,12,17,6,1,0,12,2,0,0,0,0,0,0,0
348,321.0,163.0,151.0,21.4,4.2087227414330215,15.0,42.0,142.0,75,14,31,64,14,12,31,23,3,1,14,4,1,0,0,0,0,0,0
349,266.0,160.0,126.0,16.625,4.203007518796992,16.0,33.0,112.0,50,18,32,50,19,19,19,11,1,1,15,3,0,0,0,1,0,0,0
350,404.0,164.0,209.0,14.962962962962964,4.344059405940594,27.0,77.0,188.0,80,18,60,100,17,27,25,26,3,0,26,8,1,0,0,0,0,0,0
