Kincaid,ARI,Coleman_Liau,LIX,Flesch_Reading_Ease,Gunning_Fog,SMOG,RIX,Dale_Chall,characters_word,syll_word,wordtypes,words_sentence,words,sentences,sentences_paragraph,complex_words,type_token_ratio,characters,syllables,paragraphs,long_words,complex_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization
5.5,6.0,7.29,30.91,76.52,6.39,8.6,1.89,6.82,4.016042780748663,1.2219251336898396,172.0,13.357142857142858,374.0,28.0,28.0,38.0,0.8770053475935828,1502.0,457.0,1.0,53.0,6.82,26,14,15,27,27,31
8.7,9.2,8.99,40.34,62.68,8.96,11.8,3.38,7.04,4.181222707423581,1.3493449781659388,195.0,19.083333333333332,458.0,24.0,24.0,54.0,0.888646288209607,1915.0,618.0,1.0,81.0,7.04,21,9,22,39,50,54
6.8,6.7,4.81,30.9,78.48,8.03,8.5,1.75,6.68,3.4487394957983195,1.1058823529411765,217.0,20.517241379310345,595.0,29.0,29.0,41.0,0.853781512605042,2052.0,658.0,1.0,47.0,6.68,45,17,27,69,47,29
8.5,8.9,10.31,35.94,57.98,11.36,12.6,2.75,7.87,4.45,1.4166666666666667,47.0,15.0,60.0,4.0,4.0,9.0,0.8833333333333333,267.0,85.0,1.0,11.0,7.87,1,0,5,3,5,5
5.9,6.1,7.0,31.3,75.4,6.37,9.4,2.0,6.05,3.894308943089431,1.2249322493224932,158.0,14.76,369.0,25.0,25.0,27.0,0.8644986449864499,1437.0,452.0,1.0,50.0,6.05,31,11,15,39,27,31
10.5,10.2,10.32,41.94,47.28,9.34,11.9,3.43,7.87,4.051470588235294,1.3290441176470589,231.0,19.428571428571427,544.0,28.0,28.0,80.0,0.7959558823529411,2204.0,723.0,1.0,94.0,7.87,22,9,20,23,53,53
4.9,5.5,5.61,28.15,83.56,6.89,8.7,1.62,7.05,3.521812080536913,1.0973154362416107,270.0,16.10810810810811,596.0,37.0,37.0,58.0,0.8137583892617449,2099.0,654.0,1.0,57.0,7.05,39,4,17,64,52,27
6.7,7.2,6.09,34.96,78.79,7.98,9.7,2.95,6.3,3.823960880195599,1.215158924205379,165.0,20.45,409.0,20.0,20.0,28.0,0.9119804400977995,1564.0,497.0,1.0,61.0,6.3,23,5,22,61,39,40
8.2,8.9,5.86,31.06,74.93,9.51,8.1,1.71,7.24,3.5700934579439254,1.0934579439252337,176.0,25.176470588235293,428.0,17.0,17.0,33.0,0.8598130841121495,1528.0,468.0,1.0,29.0,7.24,40,20,21,51,22,21
8.1,9.4,8.7,38.48,69.72,8.94,10.7,3.41,6.68,4.1124161073825505,1.278523489932886,226.0,20.551724137931036,596.0,29.0,29.0,56.0,0.8942953020134228,2451.0,762.0,1.0,98.0,6.68,44,17,30,14,62,58
7.6,6.9,7.65,34.15,65.52,8.02,11.5,2.62,6.8,4.045751633986928,1.3660130718954249,199.0,15.827586206896552,459.0,29.0,29.0,48.0,0.8954248366013072,1857.0,627.0,1.0,76.0,6.8,26,9,15,44,44,48
12.7,12.4,6.05,45.32,57.64,13.44,12.1,4.56,6.7,3.763888888888889,1.2951388888888888,113.0,32.0,288.0,9.0,9.0,24.0,0.9479166666666666,1084.0,373.0,1.0,41.0,6.7,29,8,17,25,41,25
69.2,85.2,7.45,189.86,-89.24,71.83,0.0,26.0,14.93,4.045454545454546,1.4034090909090908,85.0,176.0,176.0,1.0,1.0,22.0,0.9943181818181818,712.0,247.0,1.0,26.0,14.93,22,4,9,27,14,17
11.8,13.1,8.01,44.79,59.98,13.06,12.5,4.5,7.22,4.153061224489796,1.3435374149659864,151.0,29.4,294.0,10.0,10.0,31.0,0.9523809523809523,1221.0,395.0,1.0,45.0,7.22,17,11,14,33,31,26
8.7,8.4,8.35,35.71,62.88,9.41,11.9,3.04,6.75,4.185354691075515,1.3478260869565217,194.0,19.0,437.0,23.0,23.0,44.0,0.919908466819222,1829.0,589.0,1.0,72.0,6.75,35,14,32,46,43,43
7.4,6.9,8.0,35.67,66.23,7.76,10.5,2.73,6.72,4.09010989010989,1.2967032967032968,217.0,15.166666666666666,455.0,30.0,30.0,51.0,0.8923076923076924,1861.0,590.0,1.0,82.0,6.72,21,5,33,49,35,45
6.2,6.6,5.91,30.3,80.01,7.6,9.8,2.04,6.05,3.694915254237288,1.1588983050847457,181.0,18.153846153846153,472.0,26.0,26.0,26.0,0.8813559322033898,1744.0,547.0,1.0,51.0,6.05,51,23,26,50,39,35
9.2,8.8,9.45,41.8,56.15,9.17,11.8,3.9,7.24,4.316590563165906,1.4322678843226788,249.0,16.846153846153847,657.0,39.0,39.0,92.0,0.893455098934551,2836.0,941.0,1.0,152.0,7.24,40,11,46,33,63,86
8.9,9.8,8.93,39.17,62.17,9.0,10.8,3.29,7.29,3.99203187250996,1.2211155378486056,228.0,20.916666666666668,502.0,24.0,24.0,56.0,0.8366533864541833,2004.0,613.0,1.0,79.0,7.29,18,3,11,32,51,49
11.4,11.7,11.13,46.88,45.05,10.47,13.4,4.63,7.75,4.318271119842829,1.3968565815324165,231.0,20.36,509.0,25.0,25.0,70.0,0.8349705304518664,2198.0,711.0,1.0,109.0,7.75,26,11,17,27,53,68
5.4,5.0,5.78,28.07,76.72,6.1,9.2,1.66,6.36,3.5861513687600644,1.1111111111111112,243.0,14.113636363636363,621.0,44.0,44.0,45.0,0.8164251207729468,2227.0,690.0,1.0,66.0,6.36,37,11,15,59,59,38
8.6,8.2,8.0,38.45,62.98,8.58,11.0,3.33,6.75,4.060538116591928,1.336322869955157,180.0,18.583333333333332,446.0,24.0,24.0,40.0,0.8968609865470852,1811.0,596.0,1.0,79.0,6.75,28,8,11,46,53,49
10.2,11.9,8.71,42.47,64.34,11.32,11.4,3.91,7.96,4.068493150684931,1.2705479452054795,144.0,26.545454545454547,292.0,11.0,11.0,37.0,0.8938356164383562,1188.0,371.0,1.0,43.0,7.96,16,7,16,45,24,30
4.9,5.7,5.9,28.33,83.46,6.09,8.0,1.71,6.56,3.6171516079632466,1.0811638591117918,275.0,15.926829268292684,653.0,41.0,41.0,47.0,0.8300153139356815,2362.0,706.0,1.0,68.0,6.56,28,4,18,71,50,41
12.8,14.2,7.96,44.39,57.54,13.81,11.7,3.88,7.74,4.022900763358779,1.2748091603053435,129.0,32.75,262.0,8.0,8.0,29.0,0.9274809160305344,1054.0,334.0,1.0,30.0,7.74,15,9,9,15,37,20
8.6,9.4,9.39,38.15,62.98,8.77,10.8,3.13,7.3,4.284116331096197,1.3221476510067114,208.0,18.625,447.0,24.0,24.0,55.0,0.8970917225950783,1915.0,591.0,1.0,74.0,7.3,22,9,14,37,59,43
6.8,6.1,6.14,33.33,73.17,7.78,10.5,2.42,6.13,3.810945273631841,1.228855721393035,99.0,16.75,201.0,12.0,12.0,17.0,0.8955223880597015,766.0,247.0,1.0,29.0,6.13,13,2,6,23,25,18
6.8,6.6,8.11,35.06,67.76,6.58,10.0,2.5,6.6,4.148148148148148,1.328395061728395,183.0,13.5,405.0,30.0,30.0,43.0,0.8888888888888888,1680.0,538.0,1.0,75.0,6.6,40,11,16,38,28,40
7.7,8.5,7.65,37.05,70.73,9.26,10.8,3.06,7.25,3.9051204819277108,1.2530120481927711,270.0,20.12121212121212,664.0,33.0,33.0,81.0,0.8659638554216867,2593.0,832.0,1.0,101.0,7.25,37,10,35,74,61,61
10.4,10.1,10.26,42.76,47.59,10.17,13.0,3.8,7.21,4.21304347826087,1.3847826086956523,198.0,19.166666666666668,460.0,24.0,24.0,63.0,0.8282608695652174,1938.0,637.0,1.0,94.0,7.21,15,7,17,30,51,44
6.0,6.5,6.2,29.76,80.72,8.08,9.5,2.05,6.77,3.7217391304347824,1.173913043478261,156.0,18.157894736842106,345.0,19.0,19.0,27.0,0.8782608695652174,1284.0,405.0,1.0,39.0,6.77,29,7,16,33,28,28
6.5,5.9,6.49,33.02,73.98,7.4,10.4,2.32,6.24,3.945945945945946,1.313929313929314,186.0,15.516129032258064,481.0,31.0,31.0,40.0,0.9168399168399168,1898.0,632.0,1.0,72.0,6.24,40,16,10,40,50,47
10.3,11.1,12.06,48.43,47.79,10.54,13.2,4.75,8.36,4.6440677966101696,1.4842615012106537,197.0,17.208333333333332,413.0,24.0,24.0,79.0,0.87409200968523,1918.0,613.0,1.0,113.0,8.36,28,13,17,22,40,66
23.8,29.4,7.74,69.81,34.23,25.76,12.5,5.0,9.85,3.925,1.21,106.0,66.66666666666667,200.0,3.0,3.0,24.0,0.925,785.0,242.0,1.0,15.0,9.85,7,4,18,16,26,10
8.1,8.6,8.92,39.17,64.41,8.81,10.7,3.41,7.71,4.217910447761194,1.3313432835820895,316.0,17.17948717948718,670.0,39.0,39.0,95.0,0.8880597014925373,2826.0,892.0,1.0,132.0,7.71,38,11,23,31,69,73
7.6,7.7,7.36,35.95,71.14,7.85,10.5,3.06,6.65,4.042168674698795,1.3283132530120483,152.0,19.529411764705884,332.0,17.0,17.0,27.0,0.9216867469879518,1342.0,441.0,1.0,55.0,6.65,17,7,16,32,38,38
9.4,9.9,7.37,39.69,66.27,10.1,12.2,3.4,6.46,3.9978858350951376,1.317124735729387,151.0,23.65,473.0,20.0,20.0,37.0,0.9217758985200846,1891.0,623.0,1.0,68.0,6.46,23,9,13,49,65,46
5.8,5.8,6.54,31.41,75.61,6.62,8.6,1.88,6.71,3.801699716713881,1.2237960339943343,153.0,14.708333333333334,353.0,24.0,24.0,33.0,0.8583569405099151,1342.0,432.0,1.0,45.0,6.71,27,16,10,31,32,38
13.4,15.7,7.21,48.06,61.33,15.14,12.0,4.43,7.43,3.9921875,1.23828125,134.0,36.57142857142857,256.0,7.0,7.0,18.0,0.95703125,1022.0,317.0,1.0,31.0,7.43,29,11,15,18,24,20
9.4,9.9,10.67,38.27,55.64,7.4,10.2,3.0,6.34,4.46875,1.421875,78.0,17.454545454545453,192.0,11.0,11.0,18.0,0.8958333333333334,858.0,273.0,1.0,33.0,6.34,5,2,2,12,26,15
7.5,7.5,6.9,32.24,71.24,7.99,10.2,2.28,5.57,3.824372759856631,1.2329749103942653,179.0,19.928571428571427,558.0,28.0,28.0,28.0,0.8763440860215054,2134.0,688.0,1.0,64.0,5.57,44,13,24,57,59,31
7.1,7.4,8.34,37.39,66.94,7.29,11.0,3.0,7.07,3.9822485207100593,1.2702169625246549,213.0,15.363636363636363,507.0,33.0,33.0,59.0,0.834319526627219,2019.0,644.0,1.0,96.0,7.07,22,10,18,52,47,52
8.2,8.1,8.35,38.48,64.1,8.16,11.1,3.14,6.94,4.058,1.314,210.0,17.857142857142858,500.0,28.0,28.0,52.0,0.874,2029.0,657.0,1.0,88.0,6.94,18,8,14,27,45,65
5.6,5.0,5.84,29.02,76.32,6.8,9.6,1.71,6.6,3.6240601503759398,1.1578947368421053,176.0,13.758620689655173,399.0,29.0,29.0,40.0,0.8345864661654135,1446.0,462.0,1.0,48.0,6.6,19,10,14,47,40,27
8.1,8.5,8.64,37.89,64.3,8.84,10.4,3.17,7.82,3.933209647495362,1.2300556586270872,240.0,18.586206896551722,539.0,29.0,29.0,79.0,0.8311688311688312,2120.0,663.0,1.0,92.0,7.82,22,7,13,26,58,56
8.6,8.8,10.32,40.98,57.77,8.47,12.0,3.54,7.31,4.468193384223919,1.4325699745547074,189.0,15.115384615384615,393.0,26.0,26.0,55.0,0.8956743002544529,1756.0,563.0,1.0,92.0,7.31,26,10,17,11,49,58
7.1,7.5,8.34,38.12,66.94,6.85,10.4,2.83,6.46,3.953488372093023,1.2325581395348837,236.0,15.108108108108109,559.0,37.0,37.0,46.0,0.8264758497316637,2210.0,689.0,1.0,100.0,6.46,27,11,25,39,54,61
6.0,6.9,7.58,30.95,75.2,6.82,10.2,1.71,5.85,3.906832298136646,1.204968944099379,128.0,15.333333333333334,322.0,21.0,21.0,20.0,0.84472049689441,1258.0,388.0,1.0,36.0,5.85,24,3,6,27,33,13
7.5,7.3,7.88,34.52,65.83,6.9,10.0,2.43,6.26,3.977272727272727,1.2541322314049588,165.0,16.133333333333333,484.0,30.0,30.0,44.0,0.8615702479338843,1925.0,607.0,1.0,73.0,6.26,41,21,12,41,40,49
10.2,9.8,9.1,41.58,53.41,10.34,12.7,3.9,7.51,4.172697368421052,1.3717105263157894,271.0,20.96551724137931,608.0,29.0,29.0,82.0,0.8782894736842105,2537.0,834.0,1.0,116.0,7.51,36,18,26,43,62,75
7.4,7.2,9.61,37.22,60.82,6.96,10.2,2.68,7.9,4.444015444015444,1.393822393822394,151.0,11.772727272727273,259.0,22.0,22.0,42.0,0.8957528957528957,1151.0,361.0,1.0,59.0,7.9,11,4,9,6,26,38
13.9,15.7,11.15,54.96,43.87,12.84,14.7,6.67,7.63,4.399280575539568,1.4460431654676258,130.0,30.88888888888889,278.0,9.0,9.0,32.0,0.8812949640287769,1223.0,402.0,1.0,61.0,7.63,16,5,8,11,30,40
6.9,7.5,8.74,37.13,67.35,7.55,10.0,2.53,7.74,4.047404063205418,1.2618510158013545,215.0,14.766666666666667,443.0,30.0,30.0,67.0,0.837471783295711,1793.0,559.0,1.0,75.0,7.74,30,10,15,38,34,42
8.5,9.0,8.93,37.72,63.39,8.9,10.3,2.88,7.56,4.034810126582278,1.2515822784810127,295.0,19.151515151515152,632.0,33.0,33.0,85.0,0.8496835443037974,2550.0,791.0,1.0,95.0,7.56,34,10,22,34,62,48
6.9,7.6,6.15,32.9,78.18,8.93,9.4,2.22,6.79,3.5938303341902316,1.1336760925449871,175.0,19.45,389.0,20.0,20.0,31.0,0.8508997429305912,1398.0,441.0,1.0,39.0,6.79,24,16,16,34,45,22
13.0,15.2,10.39,46.69,51.62,12.77,13.2,5.13,7.25,4.3979591836734695,1.3816326530612244,200.0,30.625,490.0,16.0,16.0,51.0,0.9122448979591836,2155.0,677.0,1.0,82.0,7.25,29,13,16,32,53,56
9.1,10.7,11.42,48.33,56.25,10.27,12.0,4.5,8.38,4.429378531073446,1.3785310734463276,110.0,17.7,177.0,10.0,10.0,33.0,0.847457627118644,784.0,244.0,1.0,45.0,8.38,7,2,5,13,20,25
7.2,7.2,7.13,32.72,72.16,7.95,10.3,2.1,6.36,3.873684210526316,1.2447368421052631,164.0,18.095238095238095,380.0,21.0,21.0,35.0,0.881578947368421,1472.0,473.0,1.0,44.0,6.36,16,7,14,32,36,28
24.9,29.8,6.87,79.0,31.49,26.88,15.1,9.4,8.25,3.9011976047904193,1.2604790419161678,118.0,66.8,334.0,5.0,5.0,19.0,0.9640718562874252,1303.0,421.0,1.0,47.0,8.25,28,11,14,32,40,31
17.5,20.0,8.08,62.11,45.26,18.25,13.3,7.67,7.35,4.059479553903346,1.2973977695167287,130.0,44.833333333333336,269.0,6.0,6.0,20.0,0.9479553903345725,1092.0,349.0,1.0,46.0,7.35,21,7,14,24,41,24
9.2,10.3,7.83,38.1,66.78,9.93,11.0,3.25,6.85,3.9178082191780823,1.2328767123287672,136.0,24.333333333333332,292.0,12.0,12.0,21.0,0.8767123287671232,1144.0,360.0,1.0,39.0,6.85,24,14,14,21,28,26
5.2,5.8,6.6,31.48,82.65,7.09,7.8,2.32,7.91,3.9708994708994707,1.216931216931217,207.0,15.12,378.0,25.0,25.0,48.0,0.9232804232804233,1501.0,460.0,1.0,58.0,7.91,26,8,16,29,34,35
8.2,8.5,8.7,38.12,64.0,8.7,10.6,3.14,7.48,4.076517150395778,1.2849604221635884,186.0,18.047619047619047,379.0,21.0,21.0,54.0,0.8707124010554089,1545.0,487.0,1.0,66.0,7.48,16,10,16,23,37,36
7.7,8.9,8.29,36.99,70.84,8.6,11.1,3.09,7.06,4.062645011600928,1.2645011600928073,209.0,21.55,431.0,20.0,20.0,44.0,0.8839907192575406,1751.0,545.0,1.0,69.0,7.06,17,4,13,31,42,42
5.3,4.3,4.34,29.54,82.44,7.28,9.8,1.96,6.08,3.526027397260274,1.1835616438356165,176.0,15.869565217391305,365.0,23.0,23.0,23.0,0.8931506849315068,1287.0,432.0,1.0,44.0,6.08,32,9,17,26,40,35
8.5,8.9,9.97,33.55,57.87,7.6,10.0,2.35,7.95,4.141538461538461,1.2892307692307692,158.0,16.25,325.0,20.0,20.0,46.0,0.8246153846153846,1346.0,419.0,1.0,45.0,7.95,17,4,5,20,35,25
8.0,7.7,9.27,40.36,59.3,7.56,10.6,3.04,6.93,4.2421383647798745,1.3553459119496856,154.0,13.826086956521738,318.0,23.0,23.0,42.0,0.8647798742138365,1349.0,431.0,1.0,70.0,6.93,20,7,11,18,35,46
6.6,6.2,6.14,30.55,73.58,7.4,9.3,2.03,6.6,3.6679611650485437,1.1689320388349516,198.0,17.166666666666668,515.0,30.0,30.0,46.0,0.8485436893203884,1889.0,602.0,1.0,61.0,6.6,40,12,25,45,52,42
9.0,9.9,10.43,46.83,56.55,8.69,12.2,4.27,7.44,4.281368821292776,1.3593155893536122,235.0,17.533333333333335,526.0,30.0,30.0,72.0,0.8403041825095057,2252.0,715.0,1.0,128.0,7.44,23,8,15,32,58,86
7.3,7.3,7.25,33.02,71.85,7.34,10.6,2.39,5.74,3.984472049689441,1.2701863354037266,128.0,18.941176470588236,322.0,17.0,17.0,16.0,0.9099378881987578,1283.0,409.0,1.0,41.0,5.74,27,7,17,25,34,24
8.0,8.6,8.75,38.76,64.61,7.87,10.6,3.19,6.96,4.071428571428571,1.2619047619047619,199.0,17.76923076923077,462.0,26.0,26.0,53.0,0.8506493506493507,1881.0,583.0,1.0,80.0,6.96,20,13,14,28,52,39
9.2,9.6,5.75,35.05,72.29,10.51,10.6,2.38,6.18,3.692857142857143,1.1976190476190476,147.0,26.25,420.0,16.0,16.0,25.0,0.9214285714285714,1551.0,503.0,1.0,38.0,6.18,41,13,13,63,34,20
7.4,6.8,6.44,32.27,71.55,7.76,10.0,2.36,6.36,3.891518737672584,1.2583826429980276,181.0,18.107142857142858,507.0,28.0,28.0,40.0,0.9191321499013807,1973.0,638.0,1.0,66.0,6.36,41,13,13,69,47,52
6.9,7.5,7.76,37.29,72.97,7.87,10.3,2.95,6.32,4.102981029810298,1.2899728997289972,142.0,16.772727272727273,369.0,22.0,22.0,32.0,0.907859078590786,1514.0,476.0,1.0,65.0,6.32,8,0,13,28,51,36
13.0,17.1,7.79,48.71,67.76,15.88,11.9,4.33,7.89,4.068965517241379,1.1810344827586208,71.0,38.666666666666664,116.0,3.0,3.0,9.0,0.9568965517241379,472.0,137.0,1.0,13.0,7.89,8,4,9,12,14,9
7.9,7.9,7.13,34.45,70.23,8.62,10.7,2.57,6.48,4.0157657657657655,1.2635135135135136,191.0,19.304347826086957,444.0,23.0,23.0,37.0,0.9256756756756757,1783.0,561.0,1.0,59.0,6.48,42,13,19,46,35,42
5.9,5.6,7.77,31.2,64.78,5.81,9.4,1.42,6.6,4.198675496688741,1.304635761589404,87.0,7.55,151.0,20.0,20.0,16.0,0.8344370860927153,634.0,197.0,1.0,27.0,6.6,15,1,3,8,14,21
7.8,8.6,9.16,38.95,65.22,9.19,11.4,3.05,7.67,4.092592592592593,1.291005291005291,195.0,16.434782608695652,378.0,23.0,23.0,58.0,0.843915343915344,1547.0,488.0,1.0,67.0,7.67,15,4,13,26,29,40
8.1,8.3,8.69,37.43,64.41,7.43,10.7,3.0,6.01,4.205128205128205,1.2967032967032968,126.0,17.0625,273.0,16.0,16.0,19.0,0.8937728937728938,1148.0,354.0,1.0,48.0,6.01,26,11,17,34,29,25
6.9,6.8,8.28,33.51,67.55,6.52,9.9,2.13,6.35,4.080071174377224,1.3220640569395017,211.0,14.41025641025641,562.0,39.0,39.0,47.0,0.8665480427046264,2293.0,743.0,1.0,85.0,6.35,24,8,14,37,63,48
7.5,6.7,7.65,36.36,65.93,8.23,11.2,2.83,6.85,4.093181818181818,1.3522727272727273,198.0,15.172413793103448,440.0,29.0,29.0,53.0,0.9068181818181819,1801.0,595.0,1.0,82.0,6.85,23,9,11,33,51,54
8.1,8.1,8.11,36.61,64.41,8.5,10.9,2.91,7.24,4.003311258278146,1.304635761589404,265.0,17.764705882352942,604.0,34.0,34.0,72.0,0.8625827814569537,2418.0,788.0,1.0,99.0,7.24,43,19,24,43,60,58
7.5,7.2,7.76,33.21,66.03,8.08,10.0,2.22,7.78,3.8843537414965987,1.2380952380952381,100.0,16.333333333333332,147.0,9.0,9.0,19.0,0.8367346938775511,571.0,182.0,1.0,20.0,7.78,11,3,5,9,16,13
5.1,4.4,4.86,28.52,83.05,6.49,8.9,1.79,5.84,3.653206650831354,1.171021377672209,158.0,15.035714285714286,421.0,28.0,28.0,24.0,0.9073634204275535,1538.0,493.0,1.0,50.0,5.84,40,13,14,23,38,32
7.9,8.7,6.15,34.04,75.74,9.93,10.4,2.44,6.76,3.6762225969645868,1.15177065767285,230.0,23.72,593.0,25.0,25.0,51.0,0.8785834738617201,2180.0,683.0,1.0,61.0,6.76,40,17,19,66,62,46
10.4,10.5,9.86,44.84,52.9,10.46,12.5,4.22,7.92,4.210309278350516,1.3567010309278351,215.0,21.08695652173913,485.0,23.0,23.0,78.0,0.8680412371134021,2042.0,658.0,1.0,96.0,7.92,16,8,14,27,61,52
9.7,10.5,8.94,38.78,60.24,9.22,12.2,3.13,6.76,3.9851088201603666,1.2806414662084764,315.0,22.384615384615383,873.0,39.0,39.0,70.0,0.845360824742268,3479.0,1118.0,1.0,123.0,6.76,36,7,36,64,59,84
7.3,7.2,8.23,34.18,66.33,6.8,9.5,2.44,6.31,4.053012048192771,1.2843373493975903,161.0,15.37037037037037,415.0,27.0,27.0,35.0,0.8698795180722891,1682.0,533.0,1.0,64.0,6.31,30,8,11,33,34,48
7.8,8.1,8.63,36.63,65.12,9.28,11.1,2.85,7.48,4.146993318485523,1.3229398663697105,224.0,16.62962962962963,449.0,27.0,27.0,66.0,0.8797327394209354,1862.0,594.0,1.0,77.0,7.48,25,6,23,36,47,49
6.4,7.1,8.11,31.19,74.29,7.69,10.1,2.04,6.59,4.164648910411622,1.3026634382566586,185.0,14.75,413.0,28.0,28.0,46.0,0.910411622276029,1720.0,538.0,1.0,55.0,6.59,25,20,20,42,35,35
6.9,7.3,6.33,32.08,78.18,8.81,8.9,2.11,6.11,3.8417132216014895,1.1992551210428306,195.0,19.88888888888889,537.0,27.0,27.0,36.0,0.925512104283054,2063.0,644.0,1.0,57.0,6.11,54,24,33,56,40,31
6.5,6.0,7.46,33.21,68.57,6.65,9.8,1.97,6.55,3.951501154734411,1.2655889145496535,188.0,13.121212121212121,433.0,33.0,33.0,45.0,0.8498845265588915,1711.0,548.0,1.0,65.0,6.55,26,9,11,39,49,42
6.9,7.1,7.99,37.58,67.35,7.32,9.5,2.51,7.83,3.8715328467153283,1.2,320.0,14.574468085106384,685.0,47.0,47.0,99.0,0.8175182481751825,2652.0,822.0,1.0,109.0,7.83,36,7,17,51,62,45
8.8,8.3,9.16,39.34,57.27,8.91,11.1,3.08,7.51,4.148936170212766,1.3522458628841607,203.0,16.92,423.0,25.0,25.0,61.0,0.8581560283687943,1755.0,572.0,1.0,80.0,7.51,22,4,10,35,45,45
5.3,6.1,7.75,30.13,77.03,6.05,9.5,2.0,6.62,4.087774294670846,1.2601880877742946,150.0,12.76,319.0,25.0,25.0,28.0,0.877742946708464,1304.0,402.0,1.0,50.0,6.62,17,3,12,19,34,32
9.1,10.0,10.9,43.67,56.25,8.93,12.7,3.7,6.59,4.535714285714286,1.4285714285714286,77.0,16.8,168.0,10.0,10.0,19.0,0.8928571428571429,762.0,240.0,1.0,37.0,6.59,3,2,4,10,25,21
8.9,8.8,6.79,35.05,67.59,10.15,11.5,2.75,7.35,3.926553672316384,1.2881355932203389,100.0,22.125,177.0,8.0,8.0,18.0,0.9265536723163842,695.0,228.0,1.0,22.0,7.35,17,4,7,13,16,18
8.8,8.2,9.21,39.99,57.27,7.09,10.3,3.26,7.01,4.314285714285714,1.4,203.0,16.153846153846153,420.0,26.0,26.0,53.0,0.8976190476190476,1812.0,588.0,1.0,88.0,7.01,22,5,16,31,44,47
7.1,5.7,5.62,30.54,72.36,8.64,10.7,2.33,6.33,3.7804878048780486,1.2536585365853659,103.0,17.083333333333332,205.0,12.0,12.0,16.0,0.926829268292683,775.0,257.0,1.0,28.0,6.33,9,1,12,17,21,25
5.0,4.4,5.04,25.02,83.15,6.29,7.4,1.35,5.83,3.6433333333333335,1.1633333333333333,128.0,15.0,300.0,20.0,20.0,19.0,0.8966666666666666,1093.0,349.0,1.0,27.0,5.83,18,5,19,25,24,19
4.7,4.7,4.23,24.69,89.28,6.83,8.1,1.2,5.72,3.492836676217765,1.1031518624641834,129.0,17.45,349.0,20.0,20.0,13.0,0.9025787965616046,1219.0,385.0,1.0,24.0,5.72,35,9,16,36,32,10
10.6,12.3,9.98,44.42,57.81,11.47,12.8,4.64,8.29,4.217142857142857,1.3342857142857143,188.0,25.0,350.0,14.0,14.0,50.0,0.8714285714285714,1476.0,467.0,1.0,65.0,8.29,12,3,18,25,51,43
11.3,12.9,11.43,46.54,50.67,11.31,13.7,5.04,8.02,4.43956043956044,1.4191522762951334,271.0,22.75,637.0,28.0,28.0,87.0,0.8681318681318682,2828.0,904.0,1.0,136.0,8.02,27,7,21,26,62,79
8.7,8.7,6.96,39.0,68.1,8.9,10.4,3.15,6.29,3.9491916859122402,1.2840646651270209,195.0,21.65,433.0,20.0,20.0,29.0,0.9237875288683602,1710.0,556.0,1.0,63.0,6.29,30,17,9,57,40,30
6.6,7.0,6.89,36.06,73.68,7.41,9.4,2.47,6.92,3.683881064162754,1.158059467918623,259.0,16.384615384615383,639.0,39.0,39.0,65.0,0.8184663536776213,2354.0,740.0,1.0,89.0,6.92,38,13,20,73,43,49
4.8,5.1,5.67,27.41,83.66,6.85,8.3,1.62,6.84,3.751958224543081,1.1827676240208878,193.0,14.73076923076923,383.0,26.0,26.0,37.0,0.8851174934725848,1437.0,453.0,1.0,42.0,6.84,39,17,24,30,40,27
8.7,8.4,7.89,34.63,62.88,8.48,10.8,2.74,6.59,3.946067415730337,1.2741573033707865,200.0,19.347826086956523,445.0,23.0,23.0,44.0,0.8696629213483146,1756.0,567.0,1.0,63.0,6.59,27,6,16,42,43,39
6.4,7.3,8.85,36.06,68.77,7.66,9.7,2.46,8.38,4.086705202312139,1.2504816955684008,260.0,14.027027027027026,519.0,37.0,37.0,78.0,0.8265895953757225,2121.0,649.0,1.0,98.0,8.38,30,6,10,31,47,66
5.4,6.1,7.64,28.88,76.82,6.31,8.8,1.72,6.65,4.098712446351931,1.2532188841201717,124.0,12.263157894736842,233.0,19.0,19.0,24.0,0.8841201716738197,955.0,292.0,1.0,31.0,6.65,17,10,9,23,25,21
9.4,10.0,10.15,44.2,55.64,9.26,11.3,3.68,8.1,4.07037037037037,1.2703703703703704,236.0,20.0,540.0,27.0,27.0,81.0,0.8092592592592592,2198.0,686.0,1.0,101.0,8.1,13,2,16,16,59,63
12.8,14.4,7.85,46.83,57.54,13.38,13.0,4.57,7.08,3.8350515463917527,1.2144329896907216,199.0,34.642857142857146,485.0,14.0,14.0,33.0,0.8762886597938144,1860.0,589.0,1.0,62.0,7.08,24,5,25,41,57,44
8.8,8.5,8.06,34.7,62.58,8.48,10.1,2.5,7.22,4.049479166666667,1.2890625,166.0,19.2,384.0,20.0,20.0,38.0,0.8880208333333334,1555.0,495.0,1.0,50.0,7.22,23,8,10,22,34,34
5.8,5.9,6.66,31.24,75.61,6.92,9.8,2.12,6.49,3.8225806451612905,1.211290322580645,267.0,14.418604651162791,620.0,43.0,43.0,54.0,0.8564516129032258,2370.0,751.0,1.0,89.0,6.49,33,16,18,74,44,47
6.0,7.2,8.22,32.05,75.1,7.01,10.1,2.0,6.2,4.091228070175439,1.256140350877193,129.0,15.0,285.0,19.0,19.0,24.0,0.8701754385964913,1166.0,358.0,1.0,38.0,6.2,21,11,7,36,22,22
